AssignmentID,EmployeeID,ProjectID,AllocationPercent,AssignmentStart,AssignmentEnd,Status
174393,EMP0061026,PRJ00796,0,2024-10-26,2026-01-08,Completed
174394,EMP0069986,PRJ00796,0,2024-10-26,2026-01-08,Completed
174395,EMP0073415,PRJ00796,0,2024-10-26,2026-01-08,Completed
174396,EMP0037434,PRJ00796,0,2024-10-26,2026-01-08,Completed
174397,EMP0071192,PRJ00796,0,2024-10-26,2026-01-08,Completed
174398,EMP0005902,PRJ00796,0,2024-10-26,2026-01-08,Completed
174399,EMP0001824,PRJ00796,0,2024-10-26,2026-01-08,Completed
174400,EMP0010023,PRJ00796,0,2024-10-26,2026-01-08,Completed
174401,EMP0017872,PRJ00796,0,2024-10-26,2026-01-08,Completed
174402,EMP0026873,PRJ00796,0,2024-10-26,2026-01-08,Completed
174403,EMP0062672,PRJ00796,0,2024-10-26,2026-01-08,Completed
174404,EMP0056363,PRJ00796,0,2024-10-26,2026-01-08,Completed
174405,EMP0062936,PRJ00796,0,2024-10-26,2026-01-08,Completed
174406,EMP0017381,PRJ00796,0,2024-10-26,2026-01-08,Completed
174407,EMP0016426,PRJ00796,0,2024-10-26,2026-01-08,Completed
174408,EMP0038415,PRJ00796,0,2024-10-26,2026-01-08,Completed
174409,EMP0018063,PRJ00796,0,2024-10-26,2026-01-08,Completed
174410,EMP0000352,PRJ00796,0,2024-10-26,2026-01-08,Completed
174411,EMP0057743,PRJ00796,0,2024-10-26,2026-01-08,Completed
174412,EMP0086518,PRJ00796,0,2024-10-26,2026-01-08,Completed
174413,EMP0086723,PRJ00796,0,2024-10-26,2026-01-08,Completed
174414,EMP0052321,PRJ00796,0,2024-10-26,2026-01-08,Completed
174415,EMP0033349,PRJ00796,0,2024-10-26,2026-01-08,Completed
174416,EMP0069322,PRJ00796,0,2024-10-26,2026-01-08,Completed
174417,EMP0066639,PRJ00796,0,2024-10-26,2026-01-08,Completed
174418,EMP0080339,PRJ00796,0,2024-10-26,2026-01-08,Completed
174419,EMP0038637,PRJ00796,0,2024-10-26,2026-01-08,Completed
174420,EMP0022632,PRJ00796,0,2024-10-26,2026-01-08,Completed
174421,EMP0057661,PRJ00796,0,2024-10-26,2026-01-08,Completed
174422,EMP0090210,PRJ00796,0,2024-10-26,2026-01-08,Completed
174423,EMP0027945,PRJ00796,0,2024-10-26,2026-01-08,Completed
174424,EMP0049812,PRJ00797,0,2024-08-17,2026-03-26,Completed
174425,EMP0076545,PRJ00797,0,2024-08-17,2026-03-26,Completed
174426,EMP0022721,PRJ00797,0,2024-08-17,2026-03-26,Completed
174427,EMP0024539,PRJ00797,0,2024-08-17,2026-03-26,Completed
174428,EMP0022726,PRJ00797,0,2024-08-17,2026-03-26,Completed
174429,EMP0078752,PRJ00797,0,2024-08-17,2026-03-26,Completed
174430,EMP0089875,PRJ00797,0,2024-08-17,2026-03-26,Completed
174431,EMP0086791,PRJ00797,0,2024-08-17,2026-03-26,Completed
174432,EMP0059244,PRJ00797,0,2024-08-17,2026-03-26,Completed
174433,EMP0097991,PRJ00797,0,2024-08-17,2026-03-26,Completed
174434,EMP0064724,PRJ00797,0,2024-08-17,2026-03-26,Completed
174435,EMP0098386,PRJ00797,0,2024-08-17,2026-03-26,Completed
174436,EMP0053312,PRJ00797,0,2024-08-17,2026-03-26,Completed
174437,EMP0049102,PRJ00797,0,2024-08-17,2026-03-26,Completed
174438,EMP0037256,PRJ00797,0,2024-08-17,2026-03-26,Completed
174439,EMP0004872,PRJ00797,0,2024-08-17,2026-03-26,Completed
174440,EMP0051276,PRJ00797,0,2024-08-17,2026-03-26,Completed
174441,EMP0054681,PRJ00797,0,2024-08-17,2026-03-26,Completed
174442,EMP0022452,PRJ00797,0,2024-08-17,2026-03-26,Completed
174443,EMP0065363,PRJ00797,0,2024-08-17,2026-03-26,Completed
174444,EMP0098669,PRJ00797,0,2024-08-17,2026-03-26,Completed
174445,EMP0035327,PRJ00797,0,2024-08-17,2026-03-26,Completed
174446,EMP0015260,PRJ00797,0,2024-08-17,2026-03-26,Completed
174447,EMP0037304,PRJ00797,0,2024-08-17,2026-03-26,Completed
174448,EMP0021605,PRJ00797,0,2024-08-17,2026-03-26,Completed
174449,EMP0040911,PRJ00797,0,2024-08-17,2026-03-26,Completed
174450,EMP0031918,PRJ00797,0,2024-08-17,2026-03-26,Completed
174451,EMP0026282,PRJ00797,0,2024-08-17,2026-03-26,Completed
174452,EMP0070823,PRJ00797,0,2024-08-17,2026-03-26,Completed
174453,EMP0058578,PRJ00797,0,2024-08-17,2026-03-26,Completed
174454,EMP0037891,PRJ00797,0,2024-08-17,2026-03-26,Completed
174455,EMP0046281,PRJ00797,0,2024-08-17,2026-03-26,Completed
174456,EMP0064314,PRJ00797,0,2024-08-17,2026-03-26,Completed
174457,EMP0031682,PRJ00797,0,2024-08-17,2026-03-26,Completed
174458,EMP0077572,PRJ00797,0,2024-08-17,2026-03-26,Completed
174459,EMP0076326,PRJ00797,0,2024-08-17,2026-03-26,Completed
174460,EMP0098261,PRJ00797,0,2024-08-17,2026-03-26,Completed
174461,EMP0032801,PRJ00797,0,2024-08-17,2026-03-26,Completed
174462,EMP0057512,PRJ00797,0,2024-08-17,2026-03-26,Completed
174463,EMP0095491,PRJ00797,0,2024-08-17,2026-03-26,Completed
174464,EMP0055917,PRJ00797,0,2024-08-17,2026-03-26,Completed
174465,EMP0047615,PRJ00797,0,2024-08-17,2026-03-26,Completed
174466,EMP0015293,PRJ00797,0,2024-08-17,2026-03-26,Completed
174467,EMP0058557,PRJ00797,0,2024-08-17,2026-03-26,Completed
174468,EMP0074228,PRJ00797,0,2024-08-17,2026-03-26,Completed
174469,EMP0030057,PRJ00797,0,2024-08-17,2026-03-26,Completed
174470,EMP0004831,PRJ00799,0,2024-09-24,2026-03-10,Completed
174471,EMP0071912,PRJ00799,0,2024-09-24,2026-03-10,Completed
174472,EMP0075170,PRJ00799,0,2024-09-24,2026-03-10,Completed
174473,EMP0021345,PRJ00799,0,2024-09-24,2026-03-10,Completed
174474,EMP0058294,PRJ00799,0,2024-09-24,2026-03-10,Completed
174475,EMP0090788,PRJ00799,0,2024-09-24,2026-03-10,Completed
174476,EMP0099987,PRJ00799,0,2024-09-24,2026-03-10,Completed
174477,EMP0034397,PRJ00799,0,2024-09-24,2026-03-10,Completed
174478,EMP0057110,PRJ00799,0,2024-09-24,2026-03-10,Completed
174479,EMP0045178,PRJ00799,0,2024-09-24,2026-03-10,Completed
174480,EMP0019149,PRJ00799,0,2024-09-24,2026-03-10,Completed
174481,EMP0070982,PRJ00799,0,2024-09-24,2026-03-10,Completed
174482,EMP0034004,PRJ00799,0,2024-09-24,2026-03-10,Completed
174483,EMP0085221,PRJ00799,0,2024-09-24,2026-03-10,Completed
174484,EMP0055647,PRJ00799,0,2024-09-24,2026-03-10,Completed
174485,EMP0058001,PRJ00799,0,2024-09-24,2026-03-10,Completed
174486,EMP0081645,PRJ00799,0,2024-09-24,2026-03-10,Completed
174487,EMP0021718,PRJ00799,0,2024-09-24,2026-03-10,Completed
174488,EMP0039462,PRJ00799,0,2024-09-24,2026-03-10,Completed
174489,EMP0083123,PRJ00799,0,2024-09-24,2026-03-10,Completed
174490,EMP0075223,PRJ00799,0,2024-09-24,2026-03-10,Completed
174491,EMP0041708,PRJ00799,0,2024-09-24,2026-03-10,Completed
174492,EMP0080240,PRJ00799,0,2024-09-24,2026-03-10,Completed
174493,EMP0013143,PRJ00799,0,2024-09-24,2026-03-10,Completed
174494,EMP0062579,PRJ00799,0,2024-09-24,2026-03-10,Completed
174495,EMP0097311,PRJ00799,0,2024-09-24,2026-03-10,Completed
174496,EMP0092975,PRJ00799,0,2024-09-24,2026-03-10,Completed
174497,EMP0052918,PRJ00799,0,2024-09-24,2026-03-10,Completed
174498,EMP0015291,PRJ00799,0,2024-09-24,2026-03-10,Completed
174499,EMP0016537,PRJ00799,0,2024-09-24,2026-03-10,Completed
174500,EMP0014595,PRJ00799,0,2024-09-24,2026-03-10,Completed
174501,EMP0073909,PRJ00799,0,2024-09-24,2026-03-10,Completed
174502,EMP0008028,PRJ00799,0,2024-09-24,2026-03-10,Completed
174503,EMP0098216,PRJ00799,0,2024-09-24,2026-03-10,Completed
174504,EMP0087707,PRJ00799,0,2024-09-24,2026-03-10,Completed
174505,EMP0093926,PRJ00799,0,2024-09-24,2026-03-10,Completed
174506,EMP0070467,PRJ00799,0,2024-09-24,2026-03-10,Completed
174507,EMP0060991,PRJ00799,0,2024-09-24,2026-03-10,Completed
174508,EMP0065478,PRJ00799,0,2024-09-24,2026-03-10,Completed
174509,EMP0020695,PRJ00799,0,2024-09-24,2026-03-10,Completed
174510,EMP0037362,PRJ00799,0,2024-09-24,2026-03-10,Completed
174511,EMP0090805,PRJ00799,0,2024-09-24,2026-03-10,Completed
174512,EMP0039067,PRJ00799,0,2024-09-24,2026-03-10,Completed
174513,EMP0080337,PRJ00799,0,2024-09-24,2026-03-10,Completed
174514,EMP0020861,PRJ00799,0,2024-09-24,2026-03-10,Completed
174515,EMP0035281,PRJ00799,0,2024-09-24,2026-03-10,Completed
174516,EMP0018871,PRJ00799,0,2024-09-24,2026-03-10,Completed
174517,EMP0065488,PRJ00799,0,2024-09-24,2026-03-10,Completed
174518,EMP0071154,PRJ00799,0,2024-09-24,2026-03-10,Completed
174519,EMP0056114,PRJ00799,0,2024-09-24,2026-03-10,Completed
174520,EMP0067416,PRJ00799,0,2024-09-24,2026-03-10,Completed
174521,EMP0028813,PRJ00799,0,2024-09-24,2026-03-10,Completed
174522,EMP0019377,PRJ00799,0,2024-09-24,2026-03-10,Completed
174523,EMP0077447,PRJ00799,0,2024-09-24,2026-03-10,Completed
174524,EMP0096442,PRJ00799,0,2024-09-24,2026-03-10,Completed
174525,EMP0045299,PRJ00799,0,2024-09-24,2026-03-10,Completed
174526,EMP0045270,PRJ00799,0,2024-09-24,2026-03-10,Completed
174527,EMP0016294,PRJ00799,0,2024-09-24,2026-03-10,Completed
174528,EMP0015406,PRJ00799,0,2024-09-24,2026-03-10,Completed
174529,EMP0028603,PRJ00799,0,2024-09-24,2026-03-10,Completed
174530,EMP0002467,PRJ00799,0,2024-09-24,2026-03-10,Completed
174531,EMP0058379,PRJ00799,0,2024-09-24,2026-03-10,Completed
174532,EMP0030787,PRJ00799,0,2024-09-24,2026-03-10,Completed
174533,EMP0068486,PRJ00799,0,2024-09-24,2026-03-10,Completed
174534,EMP0038932,PRJ00799,0,2024-09-24,2026-03-10,Completed
174535,EMP0002392,PRJ00799,0,2024-09-24,2026-03-10,Completed
174536,EMP0076296,PRJ00799,0,2024-09-24,2026-03-10,Completed
174537,EMP0034432,PRJ00799,0,2024-09-24,2026-03-10,Completed
174538,EMP0043330,PRJ00799,0,2024-09-24,2026-03-10,Completed
174539,EMP0083170,PRJ00799,0,2024-09-24,2026-03-10,Completed
174540,EMP0007358,PRJ00799,0,2024-09-24,2026-03-10,Completed
174541,EMP0057524,PRJ00799,0,2024-09-24,2026-03-10,Completed
174542,EMP0047945,PRJ00799,0,2024-09-24,2026-03-10,Completed
174543,EMP0043185,PRJ00799,0,2024-09-24,2026-03-10,Completed
174544,EMP0019077,PRJ00799,0,2024-09-24,2026-03-10,Completed
174545,EMP0046089,PRJ00799,0,2024-09-24,2026-03-10,Completed
174546,EMP0097999,PRJ00799,0,2024-09-24,2026-03-10,Completed
174547,EMP0020973,PRJ00799,0,2024-09-24,2026-03-10,Completed
174548,EMP0021175,PRJ00799,0,2024-09-24,2026-03-10,Completed
174549,EMP0041139,PRJ00799,0,2024-09-24,2026-03-10,Completed
174550,EMP0001069,PRJ00799,0,2024-09-24,2026-03-10,Completed
174551,EMP0014396,PRJ00799,0,2024-09-24,2026-03-10,Completed
174552,EMP0001376,PRJ00799,0,2024-09-24,2026-03-10,Completed
174553,EMP0042140,PRJ00799,0,2024-09-24,2026-03-10,Completed
174554,EMP0046681,PRJ00799,0,2024-09-24,2026-03-10,Completed
174555,EMP0098257,PRJ00799,0,2024-09-24,2026-03-10,Completed
174556,EMP0053793,PRJ00799,0,2024-09-24,2026-03-10,Completed
174557,EMP0070059,PRJ00799,0,2024-09-24,2026-03-10,Completed
174558,EMP0032385,PRJ00799,0,2024-09-24,2026-03-10,Completed
174559,EMP0049756,PRJ00799,0,2024-09-24,2026-03-10,Completed
174560,EMP0064452,PRJ00799,0,2024-09-24,2026-03-10,Completed
174561,EMP0037316,PRJ00799,0,2024-09-24,2026-03-10,Completed
174562,EMP0088572,PRJ00799,0,2024-09-24,2026-03-10,Completed
174563,EMP0037431,PRJ00799,0,2024-09-24,2026-03-10,Completed
174564,EMP0077257,PRJ00799,0,2024-09-24,2026-03-10,Completed
174565,EMP0053505,PRJ00799,0,2024-09-24,2026-03-10,Completed
174566,EMP0076973,PRJ00799,0,2024-09-24,2026-03-10,Completed
174567,EMP0023617,PRJ00799,0,2024-09-24,2026-03-10,Completed
174568,EMP0005934,PRJ00799,0,2024-09-24,2026-03-10,Completed
174569,EMP0017609,PRJ00799,0,2024-09-24,2026-03-10,Completed
174570,EMP0022690,PRJ00799,0,2024-09-24,2026-03-10,Completed
174571,EMP0011554,PRJ00799,0,2024-09-24,2026-03-10,Completed
174572,EMP0080778,PRJ00799,0,2024-09-24,2026-03-10,Completed
174573,EMP0068458,PRJ00799,0,2024-09-24,2026-03-10,Completed
174574,EMP0011182,PRJ00799,0,2024-09-24,2026-03-10,Completed
174575,EMP0008960,PRJ00799,0,2024-09-24,2026-03-10,Completed
174576,EMP0053627,PRJ00799,0,2024-09-24,2026-03-10,Completed
174577,EMP0008763,PRJ00799,0,2024-09-24,2026-03-10,Completed
174578,EMP0091904,PRJ00799,0,2024-09-24,2026-03-10,Completed
174579,EMP0052804,PRJ00802,0,2025-03-18,2025-11-06,Completed
174580,EMP0077202,PRJ00802,0,2025-03-18,2025-11-06,Completed
174581,EMP0032783,PRJ00802,0,2025-03-18,2025-11-06,Completed
174582,EMP0071067,PRJ00802,0,2025-03-18,2025-11-06,Completed
174583,EMP0048524,PRJ00802,0,2025-03-18,2025-11-06,Completed
174584,EMP0064617,PRJ00802,0,2025-03-18,2025-11-06,Completed
174585,EMP0074120,PRJ00802,0,2025-03-18,2025-11-06,Completed
174586,EMP0082596,PRJ00802,0,2025-03-18,2025-11-06,Completed
174587,EMP0018992,PRJ00802,0,2025-03-18,2025-11-06,Completed
174588,EMP0005336,PRJ00802,0,2025-03-18,2025-11-06,Completed
174589,EMP0068893,PRJ00802,0,2025-03-18,2025-11-06,Completed
174590,EMP0088483,PRJ00802,0,2025-03-18,2025-11-06,Completed
174591,EMP0026950,PRJ00802,0,2025-03-18,2025-11-06,Completed
174592,EMP0005347,PRJ00802,0,2025-03-18,2025-11-06,Completed
174593,EMP0040777,PRJ00802,0,2025-03-18,2025-11-06,Completed
174594,EMP0065799,PRJ00802,0,2025-03-18,2025-11-06,Completed
174595,EMP0064550,PRJ00802,0,2025-03-18,2025-11-06,Completed
174596,EMP0098940,PRJ00802,0,2025-03-18,2025-11-06,Completed
174597,EMP0004242,PRJ00802,0,2025-03-18,2025-11-06,Completed
174598,EMP0036040,PRJ00802,0,2025-03-18,2025-11-06,Completed
174599,EMP0046534,PRJ00802,0,2025-03-18,2025-11-06,Completed
174600,EMP0049732,PRJ00802,0,2025-03-18,2025-11-06,Completed
174601,EMP0056234,PRJ00802,0,2025-03-18,2025-11-06,Completed
174602,EMP0015275,PRJ00802,0,2025-03-18,2025-11-06,Completed
174603,EMP0001851,PRJ00802,0,2025-03-18,2025-11-06,Completed
174604,EMP0088764,PRJ00802,0,2025-03-18,2025-11-06,Completed
174605,EMP0010736,PRJ00802,0,2025-03-18,2025-11-06,Completed
174606,EMP0002470,PRJ00802,0,2025-03-18,2025-11-06,Completed
174607,EMP0095662,PRJ00802,0,2025-03-18,2025-11-06,Completed
174608,EMP0095632,PRJ00802,0,2025-03-18,2025-11-06,Completed
174609,EMP0081571,PRJ00802,0,2025-03-18,2025-11-06,Completed
174610,EMP0075789,PRJ00802,0,2025-03-18,2025-11-06,Completed
174611,EMP0029160,PRJ00802,0,2025-03-18,2025-11-06,Completed
174612,EMP0089765,PRJ00802,0,2025-03-18,2025-11-06,Completed
174613,EMP0087305,PRJ00802,0,2025-03-18,2025-11-06,Completed
174614,EMP0041218,PRJ00802,0,2025-03-18,2025-11-06,Completed
174615,EMP0075008,PRJ00802,0,2025-03-18,2025-11-06,Completed
174616,EMP0058626,PRJ00802,0,2025-03-18,2025-11-06,Completed
174617,EMP0032525,PRJ00802,0,2025-03-18,2025-11-06,Completed
174618,EMP0086759,PRJ00802,0,2025-03-18,2025-11-06,Completed
174619,EMP0032104,PRJ00802,0,2025-03-18,2025-11-06,Completed
174620,EMP0061565,PRJ00802,0,2025-03-18,2025-11-06,Completed
174621,EMP0035749,PRJ00802,0,2025-03-18,2025-11-06,Completed
174622,EMP0005505,PRJ00802,0,2025-03-18,2025-11-06,Completed
174623,EMP0063979,PRJ00802,0,2025-03-18,2025-11-06,Completed
174624,EMP0059801,PRJ00802,0,2025-03-18,2025-11-06,Completed
174625,EMP0060470,PRJ00802,0,2025-03-18,2025-11-06,Completed
174626,EMP0058649,PRJ00802,0,2025-03-18,2025-11-06,Completed
174627,EMP0076224,PRJ00802,0,2025-03-18,2025-11-06,Completed
174628,EMP0003980,PRJ00802,0,2025-03-18,2025-11-06,Completed
174629,EMP0089748,PRJ00802,0,2025-03-18,2025-11-06,Completed
174630,EMP0064805,PRJ00802,0,2025-03-18,2025-11-06,Completed
174631,EMP0043992,PRJ00802,0,2025-03-18,2025-11-06,Completed
174632,EMP0016658,PRJ00802,0,2025-03-18,2025-11-06,Completed
174633,EMP0099674,PRJ00802,0,2025-03-18,2025-11-06,Completed
174634,EMP0089559,PRJ00802,0,2025-03-18,2025-11-06,Completed
174635,EMP0027150,PRJ00802,0,2025-03-18,2025-11-06,Completed
174636,EMP0007170,PRJ00802,0,2025-03-18,2025-11-06,Completed
174637,EMP0053163,PRJ00802,0,2025-03-18,2025-11-06,Completed
174638,EMP0001498,PRJ00802,0,2025-03-18,2025-11-06,Completed
174639,EMP0046361,PRJ00802,0,2025-03-18,2025-11-06,Completed
174640,EMP0042463,PRJ00802,0,2025-03-18,2025-11-06,Completed
174641,EMP0072354,PRJ00802,0,2025-03-18,2025-11-06,Completed
174642,EMP0064830,PRJ00802,0,2025-03-18,2025-11-06,Completed
174643,EMP0050164,PRJ00802,0,2025-03-18,2025-11-06,Completed
174644,EMP0010787,PRJ00802,0,2025-03-18,2025-11-06,Completed
174645,EMP0024725,PRJ00802,0,2025-03-18,2025-11-06,Completed
174646,EMP0009825,PRJ00802,0,2025-03-18,2025-11-06,Completed
174647,EMP0031414,PRJ00802,0,2025-03-18,2025-11-06,Completed
174648,EMP0098957,PRJ00802,0,2025-03-18,2025-11-06,Completed
174649,EMP0027985,PRJ00802,0,2025-03-18,2025-11-06,Completed
174650,EMP0084370,PRJ00802,0,2025-03-18,2025-11-06,Completed
174651,EMP0080926,PRJ00802,0,2025-03-18,2025-11-06,Completed
174652,EMP0031465,PRJ00802,0,2025-03-18,2025-11-06,Completed
174653,EMP0054117,PRJ00802,0,2025-03-18,2025-11-06,Completed
174654,EMP0029911,PRJ00802,0,2025-03-18,2025-11-06,Completed
174655,EMP0039900,PRJ00802,0,2025-03-18,2025-11-06,Completed
174656,EMP0063047,PRJ00802,0,2025-03-18,2025-11-06,Completed
174657,EMP0059288,PRJ00802,0,2025-03-18,2025-11-06,Completed
174658,EMP0019816,PRJ00802,0,2025-03-18,2025-11-06,Completed
174659,EMP0031336,PRJ00802,0,2025-03-18,2025-11-06,Completed
174660,EMP0072410,PRJ00802,0,2025-03-18,2025-11-06,Completed
174661,EMP0084184,PRJ00802,0,2025-03-18,2025-11-06,Completed
174662,EMP0063397,PRJ00802,0,2025-03-18,2025-11-06,Completed
174663,EMP0079217,PRJ00802,0,2025-03-18,2025-11-06,Completed
174664,EMP0027306,PRJ00802,0,2025-03-18,2025-11-06,Completed
174665,EMP0091121,PRJ00802,0,2025-03-18,2025-11-06,Completed
174666,EMP0059607,PRJ00802,0,2025-03-18,2025-11-06,Completed
174667,EMP0023373,PRJ00802,0,2025-03-18,2025-11-06,Completed
174668,EMP0079866,PRJ00802,0,2025-03-18,2025-11-06,Completed
174669,EMP0079064,PRJ00802,0,2025-03-18,2025-11-06,Completed
174670,EMP0094556,PRJ00802,0,2025-03-18,2025-11-06,Completed
174671,EMP0045508,PRJ00802,0,2025-03-18,2025-11-06,Completed
174672,EMP0025644,PRJ00802,0,2025-03-18,2025-11-06,Completed
174673,EMP0021521,PRJ00802,0,2025-03-18,2025-11-06,Completed
174674,EMP0089412,PRJ00802,0,2025-03-18,2025-11-06,Completed
174675,EMP0028897,PRJ00802,0,2025-03-18,2025-11-06,Completed
174676,EMP0063272,PRJ00802,0,2025-03-18,2025-11-06,Completed
174677,EMP0016472,PRJ00802,0,2025-03-18,2025-11-06,Completed
174678,EMP0005100,PRJ00802,0,2025-03-18,2025-11-06,Completed
174679,EMP0011734,PRJ00802,0,2025-03-18,2025-11-06,Completed
174680,EMP0053954,PRJ00802,0,2025-03-18,2025-11-06,Completed
174681,EMP0094879,PRJ00802,0,2025-03-18,2025-11-06,Completed
174682,EMP0071993,PRJ00802,0,2025-03-18,2025-11-06,Completed
174683,EMP0013937,PRJ00802,0,2025-03-18,2025-11-06,Completed
174684,EMP0006589,PRJ00802,0,2025-03-18,2025-11-06,Completed
174685,EMP0017265,PRJ00802,0,2025-03-18,2025-11-06,Completed
174686,EMP0013140,PRJ00802,0,2025-03-18,2025-11-06,Completed
174687,EMP0009669,PRJ00802,0,2025-03-18,2025-11-06,Completed
174688,EMP0051339,PRJ00802,0,2025-03-18,2025-11-06,Completed
174689,EMP0064494,PRJ00802,0,2025-03-18,2025-11-06,Completed
174690,EMP0054032,PRJ00802,0,2025-03-18,2025-11-06,Completed
174691,EMP0040917,PRJ00802,0,2025-03-18,2025-11-06,Completed
174692,EMP0037026,PRJ00802,0,2025-03-18,2025-11-06,Completed
174693,EMP0082945,PRJ00802,0,2025-03-18,2025-11-06,Completed
174694,EMP0072720,PRJ00802,0,2025-03-18,2025-11-06,Completed
174695,EMP0007808,PRJ00802,0,2025-03-18,2025-11-06,Completed
174696,EMP0029470,PRJ00802,0,2025-03-18,2025-11-06,Completed
174697,EMP0004509,PRJ00802,0,2025-03-18,2025-11-06,Completed
174698,EMP0040230,PRJ00802,0,2025-03-18,2025-11-06,Completed
174699,EMP0061248,PRJ00802,0,2025-03-18,2025-11-06,Completed
174700,EMP0049345,PRJ00802,0,2025-03-18,2025-11-06,Completed
174701,EMP0022591,PRJ00802,0,2025-03-18,2025-11-06,Completed
174702,EMP0002572,PRJ00802,0,2025-03-18,2025-11-06,Completed
174703,EMP0056329,PRJ00802,0,2025-03-18,2025-11-06,Completed
174704,EMP0051586,PRJ00802,0,2025-03-18,2025-11-06,Completed
174705,EMP0050828,PRJ00802,0,2025-03-18,2025-11-06,Completed
174706,EMP0082595,PRJ00802,0,2025-03-18,2025-11-06,Completed
174707,EMP0067201,PRJ00802,0,2025-03-18,2025-11-06,Completed
174708,EMP0087300,PRJ00802,0,2025-03-18,2025-11-06,Completed
174709,EMP0081823,PRJ00802,0,2025-03-18,2025-11-06,Completed
174710,EMP0027086,PRJ00802,0,2025-03-18,2025-11-06,Completed
174711,EMP0075448,PRJ00802,0,2025-03-18,2025-11-06,Completed
174712,EMP0070746,PRJ00802,0,2025-03-18,2025-11-06,Completed
174713,EMP0029589,PRJ00802,0,2025-03-18,2025-11-06,Completed
174714,EMP0049592,PRJ00802,0,2025-03-18,2025-11-06,Completed
174715,EMP0032997,PRJ00802,0,2025-03-18,2025-11-06,Completed
174716,EMP0090917,PRJ00802,0,2025-03-18,2025-11-06,Completed
174717,EMP0015138,PRJ00802,0,2025-03-18,2025-11-06,Completed
174718,EMP0030792,PRJ00802,0,2025-03-18,2025-11-06,Completed
174719,EMP0050155,PRJ00802,0,2025-03-18,2025-11-06,Completed
174720,EMP0080960,PRJ00802,0,2025-03-18,2025-11-06,Completed
174721,EMP0074946,PRJ00802,0,2025-03-18,2025-11-06,Completed
174722,EMP0090265,PRJ00802,0,2025-03-18,2025-11-06,Completed
174723,EMP0064829,PRJ00802,0,2025-03-18,2025-11-06,Completed
174724,EMP0031787,PRJ00802,0,2025-03-18,2025-11-06,Completed
174725,EMP0084110,PRJ00802,0,2025-03-18,2025-11-06,Completed
174726,EMP0018401,PRJ00804,0,2024-10-11,2026-04-23,Completed
174727,EMP0038937,PRJ00804,0,2024-10-11,2026-04-23,Completed
174728,EMP0088722,PRJ00804,0,2024-10-11,2026-04-23,Completed
174729,EMP0043100,PRJ00804,0,2024-10-11,2026-04-23,Completed
174730,EMP0079095,PRJ00804,0,2024-10-11,2026-04-23,Completed
174731,EMP0034154,PRJ00804,0,2024-10-11,2026-04-23,Completed
174732,EMP0027476,PRJ00804,0,2024-10-11,2026-04-23,Completed
174733,EMP0067561,PRJ00804,0,2024-10-11,2026-04-23,Completed
174734,EMP0074200,PRJ00804,0,2024-10-11,2026-04-23,Completed
174735,EMP0012278,PRJ00804,0,2024-10-11,2026-04-23,Completed
174736,EMP0075423,PRJ00804,0,2024-10-11,2026-04-23,Completed
174737,EMP0012957,PRJ00804,0,2024-10-11,2026-04-23,Completed
174738,EMP0096554,PRJ00804,0,2024-10-11,2026-04-23,Completed
174739,EMP0050919,PRJ00804,0,2024-10-11,2026-04-23,Completed
174740,EMP0064644,PRJ00804,0,2024-10-11,2026-04-23,Completed
174741,EMP0064214,PRJ00804,0,2024-10-11,2026-04-23,Completed
174742,EMP0000811,PRJ00804,0,2024-10-11,2026-04-23,Completed
174743,EMP0020723,PRJ00804,0,2024-10-11,2026-04-23,Completed
174744,EMP0035080,PRJ00804,0,2024-10-11,2026-04-23,Completed
174745,EMP0056788,PRJ00804,0,2024-10-11,2026-04-23,Completed
174746,EMP0049718,PRJ00804,0,2024-10-11,2026-04-23,Completed
174747,EMP0007855,PRJ00804,0,2024-10-11,2026-04-23,Completed
174748,EMP0022150,PRJ00804,0,2024-10-11,2026-04-23,Completed
174749,EMP0051717,PRJ00804,0,2024-10-11,2026-04-23,Completed
174750,EMP0032726,PRJ00804,0,2024-10-11,2026-04-23,Completed
174751,EMP0064739,PRJ00804,0,2024-10-11,2026-04-23,Completed
174752,EMP0063720,PRJ00804,0,2024-10-11,2026-04-23,Completed
174753,EMP0063854,PRJ00804,0,2024-10-11,2026-04-23,Completed
